name,city,state,ein,ntee_code,total_revenue,ntee_major,source
TACONIC MUSIC FOUNDATION,MANCHESTER,VT,,,,,irs_990pf
THE METROPOLITAN MUSEUM OF ART,NEW YORK,NY,,,,,irs_990pf
THE WOMENS BOARD UNIVERSITY OF CHICAGO,CHICAGO,IL,,,,,irs_990pf
ABC WOMEN S CLINIC,SANDERSVILLE,GA,,,,,irs_990pf
BAPTIST COLLEGIATE MINISTRIES,ATHENS,GA,,,,,irs_990pf
RICK BONFIM MINISTRIES,WATKINSVILLE,GA,,,,,irs_990pf
BRENTWOOD SCHOOL,SANDERSVILLE,GA,,,,,irs_990pf
EMPTY STOCKING FUND,SANDERSVILLE,GA,,,,,irs_990pf
FIRST BAPTIST CHURCH,SANDERSVILLE,GA,,,,,irs_990pf
RESCUE MISSION,MACON,GA,,,,,irs_990pf
TRANSYLVANIA CLUB,SANDERSVILLE,GA,,,,,irs_990pf
WASHINGTON COUNTY CONCERT ASSN,SANDERSVILLE,GA,,,,,irs_990pf
JAMES DOBSON FAMILY TALK,COLORADO SPRINGS,CO,,,,,irs_990pf
CATCH A DREAM FOUNDATION,STARKVILLE,MS,,,,,irs_990pf
SHEPHERD CENTER,ATLANTA,GA,,,,,irs_990pf
HOSPICE CARE FOUNDATION,MISSOULA,MT,,,,,irs_990pf
SOUTHEASTERN UNIVERSITY,LAKELAND,FL,,,,,irs_990pf
SANDERSVILLE UNITED METHODIST CHURC,SANDERSVILLE,GA,,,,,irs_990pf
BADEN VOLUNTEER FIRE DEPARTMENT LADIES AUXILLARY,BRANDYWINE,MD,,,,,irs_990pf
BLACKIE WILLS COMMUNITY LEADERSHIP FUND,LAPLATA,MD,,,,,irs_990pf
BROOKFIELD UNITED METHODIST CHURCH,UPPER MARLBORO,MD,,,,,irs_990pf
COMMUNITY SUPPORT SYSTEMS INC,BRANDYWINE,MD,,,,,irs_990pf
CSM FOUNDATION,LAPLATA,MD,,,,,irs_990pf
FRIENDS OF THE BADEN LIBRARY,BRANDYWINE,MD,,,,,irs_990pf
HUMANE SOCIETY OF PG COUNTY,BOWIE,MD,,,,,irs_990pf
IMMANUEL UNITED METHODIST CHURCH,BRANDYWINE,MD,,,,,irs_990pf
OCEAN REEF MEDICAL CENTER,KEY LARGO,FL,,,,,irs_990pf
OLD SOUTH CHARITABLE TRUST,LOTHIAN,MD,,,,,irs_990pf
ST MARY S BRYANTOWN SCHOOL,BRYANTOWN,MD,,,,,irs_990pf
ST MICHAEL S CATHOLIC CHURCH,BRANDYWINE,MD,,,,,irs_990pf
ST PAUL S EPISCOPAL CHURCH,BRANDYWINE,MD,,,,,irs_990pf
ST THOMAS EPISCOPAL CHURCH,UPPER MARLBORO,MD,,,,,irs_990pf
ST PAUL S SCHOOL,,,,,,,irs_990pf
NATIVITY PREP,JAMAICA PLAIN,MA,,,,,irs_990pf
ORR BOOSTERS CLUB,MATTAPOISETT,MA,,,,,irs_990pf
HARDIN COUNTY HEALTHCARE FOUNDATION,Savannah,TN,,,,,irs_990pf
ST JUDE RESEARCH HOSPITAL,Memphis,TN,,,,,irs_990pf
COUNTRY CHRISTMAS,Savannah,TN,,,,,irs_990pf
CARL PERKENS CENTER FOR CHILD ABUSE,Savannah,TN,,,,,irs_990pf
TENNESSEE RIVER RESCUES,Crump,TN,,,,,irs_990pf
HOPEWELL BAPTIST CHURCH,Savannah,TN,,,,,irs_990pf
UTAH AVALANCHE CENTER,Salt Lake City,UT,,,,,irs_990pf
UTAH OLYMPIC LEGACY FOUNDATION,Park City,UT,,,,,irs_990pf
NATIONAL ABILITY CENTER,Park City,UT,,,,,irs_990pf
MOUNTAIN TRAILS FOUNDATION,Park City,UT,,,,,irs_990pf
CORNELL UNIVERSITY SCHOOL OF VETERINARY,Ithica,NY,,,,,irs_990pf
AMERICAN KENNELL CLUB,Raleigh,NC,,,,,irs_990pf
JOSEPH AGATHA SICARI CHARITABLE TRUST,Sterling,MA,,,,,irs_990pf
HEART LOVE SOUL INC,NIAGARA FALLS,NY,,,,,irs_990pf
GERARD PLACE HDFC INC,BUFFALO,NY,,,,,irs_990pf
FRANCIS CENTER,NIAGARA FALLS,NY,,,,,irs_990pf
ESCUELA COMUNAL SAN BERNARDINO,PATZUM,NY,,,,,irs_990pf
COMPEER OF GREATER BUFFALO,BUFFALO,NY,,,,,irs_990pf
CENTER FOR YOUTH SERVICES,ROCHESTER,NY,,,,,irs_990pf
HARVEST HOUSE MINISTRY,BUFFALO,NY,,,,,irs_990pf
NATL FED OF JUST COMM,BUFFALO,NY,,,,,irs_990pf
OUR LADY OF HOPE,BUFFALO,NY,,,,,irs_990pf
PARENT SUPPORT CENTER,BEAVERTON,OR,,,,,irs_990pf
CHILD FAMILY SERVICES,BUFFALO,NY,,,,,irs_990pf
KAIROS PRISON MINISTRY,DEBARY,FL,,,,,irs_990pf
UNITED NEGRO COLLEGE FUND INC,Fairfax,VA,,,,,irs_990pf
JEWISH LEARNING CENTE,Dalas,TX,,,,,irs_990pf
HEBREW ACADEMY,Cleveland Hts,OH,,,,,irs_990pf
CHABAD TREATMENT,Los Angeles,CA,,,,,irs_990pf
NETHERLAND INN ASSOCIATIO,KINGSPORT,TN,,,,,irs_990pf
BIRDSONG NATURE CENTER,THOMASVILLE,GA,,,,,irs_990pf
COMMUNITY FOUNDATION OF SWGA,THOMASVILLE,GA,,,,,irs_990pf
ONE HEART BEAT INC,THOMASVILLE,GA,,,,,irs_990pf
THOMAS COUNTY HISTORICAL SOCIETY,THOMASVILLE,GA,,,,,irs_990pf
THOMASVILLE ENTERTAINMENT FOUNDATION,THOMASVILLE,GA,,,,,irs_990pf
THOMASVILLE YMCA,THOAMSVILLE,GA,,,,,irs_990pf
ABBOTT NORTHWESTERN HOSPITAL FOUNDATION,MINNEAPOLIS,MN,,,,,irs_990pf
ALZHEIMER DISEASE RESEARCH,CLARKSBURG,MD,,,,,irs_990pf
DUCKS UNLIMITED,STILLWATER,MN,,,,,irs_990pf
GUNFLINT TRAIL VFD,GRAND MARAIS,MN,,,,,irs_990pf
HUMANE SOCIETY OF THE UNITED STATES,GAITHERSBURG,MD,,,,,irs_990pf
INTERFAITH OUTREACH AND COMM PARTNERS,PLYMOUTH,MN,,,,,irs_990pf
JACKSONVILLE UNIVERSITY,JACKSONVILLE,FL,,,,,irs_990pf
LAPOINTE COMMUNITY CLINIC,LAPOINTE,WI,,,,,irs_990pf
LAPOINTE VOLUNTEER FIRE DEPARTMENT,LAPOINTE,WI,,,,,irs_990pf
LAWYERS CONCERNED FOR LAWYERS,SAINT PAUL,MN,,,,,irs_990pf
MADELINE ISLAND PUBLIC LIBRARY,LA POINTE,WI,,,,,irs_990pf
MAYO CLINIC,ROCHESTER,MN,,,,,irs_990pf
MINNESOTA CONSERVATION VOLUNTEER,CONGERS,NY,,,,,irs_990pf
MINNESOTA LAND TRUST,ST PAUL,MN,,,,,irs_990pf
MITCHELL HAMLINE SCHOOL OF LAW,ST PAUL,MN,,,,,irs_990pf
MOUNT OLIVET ROLLING ACRES,CHAHASSEN,MN,,,,,irs_990pf
ORONO ALLIANCE FOR EDUCATION,LONG LAKE,MN,,,,,irs_990pf
PALM BEACH DAY ACADEMY DEVELOPMENT OFFICE,PALM BEACH,FL,,,,,irs_990pf
ROLLINS COLLEGE,ORLANDO,FL,,,,,irs_990pf
SANTA CLARA UNIVERSITY,SANTA CLARA,CA,,,,,irs_990pf
SAVE THE LAKE MINNETONKA,MOUND,MN,,,,,irs_990pf
SMITH COLLEGE ALUMNAE FUND,NORTHAMPTON,MA,,,,,irs_990pf
THE BLAKE SCHOOL ANNUAL IVY CIRCLE FUND,HOPKINS,MN,,,,,irs_990pf
THE LIFT GARAGE,MINNEAPOLIS,MN,,,,,irs_990pf
THE NATURE CONSERVANCY,MINNEAPOLIS,MN,,,,,irs_990pf
UNIVERSITY OF DENVER,DENVER,CO,,,,,irs_990pf
UNIVERSITY OF MINNESOTA,MINNEAPOLIS,MN,,,,,irs_990pf
UNITED METHODIST CHILDRENS HOME,MONTGOMERY,AL,,,,,irs_990pf
ERIC CARLE MUSEUM OF PICTURE BOOK ART INC,AMHERST,MA,,,,,irs_990pf
ISLAND DOLPHIN CARE INC,KEY LARGO,FL,,,,,irs_990pf
THE ASHLEY BRYAN CENTER,ISLESFORD,ME,,,,,irs_990pf
STUDIO IN A SCHOOL,NEW YORK,NY,,,,,irs_990pf
THE JANE GOODALL INSTITUTE,VIENNA,VA,,,,,irs_990pf
THE ODYSSEY SCHOOL,LUTHERVILLE,MD,,,,,irs_990pf
STILL WATERS IN A STORM SCHOOL,BROOKLYN,NY,,,,,irs_990pf
FRANKLIN LAND TRUST,SHELBURNE FALLS,MA,,,,,irs_990pf
OCEAN STUDIES CHARTER SCHOOL,TAVERNIER,FL,,,,,irs_990pf
KATIPA COMMUNITY PROGRAM,PORTLAND,OR,,,,,irs_990pf
LOWER NEHALEM COMMUNITY TRUST,MANZANITA,OR,,,,,irs_990pf
WATER AFRICA,LAKE OSWEGO,OR,,,,,irs_990pf
INDIVIDUAL ASSISTANCE,NEW ALBANY,IN,,,,,irs_990pf
OLPH ANNUAL FUND,GLENVIEW,IL,,,,,irs_990pf
LOYOLA ACADEMY,WILMETTE,IL,,,,,irs_990pf
TO TEACH WHO CHRIST IS,CHICAGO,IL,,,,,irs_990pf
A LOVE FOR MISSIONS ABROAD,COEUR D ALENE,ID,,,,,irs_990pf
ASSUMPTION GREEK ORTHODOX CHURCH,POCATELLO,ID,,,,,irs_990pf
IDAHO FOODBANK WAREHOUSE,BOISE,ID,,,,,irs_990pf
MISSION AVIATION FELLOWSHIP,NAMPA,ID,,,,,irs_990pf
HOLY THEOTOKOS MONASTERY,NORTH FORT MYERS,FL,,,,,irs_990pf
FRIENDS OF IDAHO PUBLIC TELEVISION,BOISE,ID,,,,,irs_990pf
ST JOHN THE FORERUNNER GREEK ORTHOD,GOLDENDALE,WA,,,,,irs_990pf
VILLA MAJELLA OF SANTA BARBARA INC,SANTA BARBARA,CA,,,,,irs_990pf
ST CONSTANTINE HELEN GREEK ORTHOD,BOISE,ID,,,,,irs_990pf
ST CONSTANTINE HELEN GREEK ORTHOD,HONOLULU,HI,,,,,irs_990pf
FRED HUTCHINSON CANCER RESEARCH CEN,SEATTLE,WA,,,,,irs_990pf
ST BARBARA GREEK ORTHODOX CHURCH,SANTA BARBARA,CA,,,,,irs_990pf
BOISE RESCUE MISSION MINISTRIES,BOISE,ID,,,,,irs_990pf
CHRIST CHURCH EPISCOPAL SCHOOL,GREENVILLE,SC,,,,,irs_990pf
FURMAN UNIVERSITY,GREENVILLE,SC,,,,,irs_990pf
HUMANE SOCIETY OF GREENVILLE,GREENVILLE,SC,,,,,irs_990pf
SOUTH CAROLINA HISTORICAL SOCIETY,CHARLESTON,SC,,,,,irs_990pf
UNIVERSITY OF SOUTH CAROLINA SCHOOL OF LAW,COLUMBIA,SC,,,,,irs_990pf
YMCA OF GREENVILLE,GREENVILLE,SC,,,,,irs_990pf
WAKE FOREST UNIVERSITY,WINSTONSALEM,NC,,,,,irs_990pf
SUNSHINE KIDS ORGANIZATION,HOUSTON,TX,,,,,irs_990pf
DESTIN HIGH SCHOOL INC,DESTIN,FL,,,,,irs_990pf
ST MATTHEW THE APOSTLE SCHOOL,RIVER RIDGE,LA,,,,,irs_990pf
PENNSYLVANIA HOSPITAL OF THE,PHILADELPHIA,PA,,,,,irs_990pf
UNIVERSITY OF PITTSBURGH,PITTSBURGH,PA,,,,,irs_990pf
CLARION UNIVERSITY,CLARION,PA,,,,,irs_990pf
SUSQUEHANNA UNIVERSITY,SELINSGROVE,PA,,,,,irs_990pf
DOYLESTOWN HEALTH FOUNDATION,DOYLESTOWN,PA,,,,,irs_990pf
THE CHURCH OF SAINT JAMES,BEDFORD,PA,,,,,irs_990pf
THE TRUSEES OF RESERVATIONS,BEVERLY,MA,,,,,irs_990pf
BOSTON SYMPHONY,Boston,MA,,,,,irs_990pf
MUSEUM OF FINE ARTSBOSTON,BOSTON,MA,,,,,irs_990pf
THE NATIONAL TRUST FOR SCOTLAND FOUNDATION USA,BOSTON,MA,,,,,irs_990pf
WGBH,BRIGHTON,MA,,,,,irs_990pf
LIBRARY OF THE BOSTON ATHENAEUM,Boston,MA,,,,,irs_990pf
SPAULDING REHABILITATION HOSPITAL,CHARLESTOWN,MA,,,,,irs_990pf
HISTORIC NEW ENGLAND,SAUNDERSTOWN,RI,,,,,irs_990pf
ST JOHNS EPISCOPAL CHRUCH,GLOUCESTER,MA,,,,,irs_990pf
THE FRICK COLLECTION,NEW YORK,NY,,,,,irs_990pf
HARRINGTON MEMORIAL HOSPITAL,SOUTHBRIDGE,MA,,,,,irs_990pf
NORTHFIELD MOUNT HERMON SCHOOL,MOUNT HERMAN,MA,,,,,irs_990pf
UNITED WAY SOUTHBRIDGE,SOUTHBRIDGE,MA,,,,,irs_990pf
ELM ST CONGREGATIONAL CHURCH,SOUTHBRIDGE,MA,,,,,irs_990pf
BUCKS COUNTY CANCER SOCIETY,PHILADELPHIA,PA,,,,,irs_990pf
MARCH OF DIMES,WHITE PLAINS,NY,,,,,irs_990pf
WOMEN S FELLOWSHIP OF THE,SOUTHBRIDGE,MA,,,,,irs_990pf
CROTON U M CHURCH,NEW CASTLE,PA,,,,,irs_990pf
TURNING POINTS FOR CHILDREN,PHILADELPHIA,PA,,,,,irs_990pf
ALZHEIMER S ASSOCIATION,CHICAGO,IL,,,,,irs_990pf
BRENNAN CENTER FOR JUSTICE,NEW YORK,NY,,,,,irs_990pf
COLUMBIA PRESBYTERIAN HOSPITAL,NEW YORK,NY,,,,,irs_990pf
PARK AVENUE SYNAGOGUE,NEW YORK,NY,,,,,irs_990pf
SIMON WIESENTHAL CENTER,LOS ANGELES,CA,,,,,irs_990pf
ST JUDES CHILDRENS RESEARCH HOSPITAL,MEMPHIS,TN,,,,,irs_990pf
TEMPLE BETH EL OF BOCA RATON,BOCA RATON,FL,,,,,irs_990pf
THE FRESH AIR FUND,NEW YORK,NY,,,,,irs_990pf
AMERICAN FRIENDS OF LEV AHARON,New York,NY,,,,,irs_990pf
CHAI LIFELINE,New York,NY,,,,,irs_990pf
CONGREGATION BETH TORAH,Brooklyn,NY,,,,,irs_990pf
CONGREGATION OHEL YISCHAK,Brooklyn,NY,,,,,irs_990pf
HECHAL EZRA,,,,,,,irs_990pf
MAGEN DAVID OF WEST DEAL,Asbury Park,NJ,,,,,irs_990pf
MIASKIM,Brooklyn,NY,,,,,irs_990pf
REACH FOR THE STAR LEARNING CENTER,Brooklyn,NY,,,,,irs_990pf
SEPHARDIC BIKUR HOLIM,Brooklyn,NY,,,,,irs_990pf
SEPHARDIC COMMUNITY CENTER,Brooklyn,NY,,,,,irs_990pf
SPECIAL CHILDREN S CENTER,Lakewood,NJ,,,,,irs_990pf
YESHIVA OF FLATBUSH,Brooklyn,NY,,,,,irs_990pf
AHI EZER YESHIVA,Brooklyn,NY,,,,,irs_990pf
CENTRAL FUND OF ISRAEL,New York,NY,,,,,irs_990pf
CHABAD OF FLATBUSH,Brooklyn,NY,,,,,irs_990pf
JEWELERS FOR CHILDREN,New York,NY,,,,,irs_990pf
BRAIN ANEURYSM CONFERENCE,Hanover,MA,,,,,irs_990pf
JEWISH COMMUNITY FUND,New York,NY,,,,,irs_990pf
AUBURN HISTORICAL SOCIETY,AUBURN,KY,,,,,irs_990pf
PHIPPEN MUSEUM WESTERN ART,PRESCOTT,AZ,,,,,irs_990pf
WESTERN HERITAGE FOUNDATION,PRESCOTT,AZ,,,,,irs_990pf
CALVARY LUTHERAN CHURCH,GOLDEN VALLEY,MN,,,,,irs_990pf
DODOMA TANZANIA HEALTH DEVELOPMENT,MINNEAPOLIS,MN,,,,,irs_990pf
LUTHER COLLEGE,DECORAH,IA,,,,,irs_990pf
MAZAHUA VALLEY MINISTRIES,PLYMOUTH,MN,,,,,irs_990pf
PROVIDENCE ACADEMY,PLYMOUTH,MN,,,,,irs_990pf
THE VIRTUES CAMPUS,COON RAPIDS,MN,,,,,irs_990pf
CENTER FO THE AMERICAN EXPERIMENT,GOLDEN VALLEY,MN,,,,,irs_990pf
NET MINISTRIES,WEST ST PAUL,MN,,,,,irs_990pf
FRIENDS OF NGONG ROAD,MINNEAPOLIS,MN,,,,,irs_990pf
NORTHEAST BANK FOUNDATION,MINNEAPOLIS,MN,,,,,irs_990pf
FELLOWSHIP OF AILBE,WILLISTON,VT,,,,,irs_990pf
YOUNG LIFE,BURNSVILLE,MN,,,,,irs_990pf
SAINT MARYS EPISCOPAL CHURCH,MIDDLESBORO,KY,,,,,irs_990pf
BLUEGRASS COUNCIL BOY SCOUNTS OF AM,LEXINGTON,KY,,,,,irs_990pf
CUMBERLAND MOUNTAIN FALL FESTIVEAL,MIDDLESBORO,KY,,,,,irs_990pf
UNIVERSITY OF THE CUMBERLANDS,WILLIAMSBURG,KY,,,,,irs_990pf
AOPA FOUNDATION,FREDERICK,MD,,,,,irs_990pf
THE HONOR FUND - MCCALLIE SCHOOL,CHATTANOOGA,TN,,,,,irs_990pf
APPALACHIAN WILDLIFE FOUNDATION,CORBIN,KY,,,,,irs_990pf
TRUSTEES OF PHILLIPS ACADEMY,ANDOVER,MA,,,,,irs_990pf
LINCOLN MEMORIAL UNIVERSITY,HARROGATE,TN,,,,,irs_990pf
US ARMED FORCES,CHARLESTON,SC,,,,,irs_990pf
NOTMYKID,SCOTTSDALE,AZ,,,,,irs_990pf
BOYS HOPE GIRLS HOPE,Phoenix,AZ,,,,,irs_990pf
ASSISTANCE LEAGUE PHOENIX,PHOENIX,AZ,,,,,irs_990pf
HIMALAYAN ART RESOURCES,NEW YORK,NY,,,,,irs_990pf
QUEENS MUSEUM OF ART,CORONA PARK QUEENS,NY,,,,,irs_990pf
THE SUSTAINABILITY LABORATORY INC,NEW YORK,NY,,,,,irs_990pf
SOCRATES SCULPTURE PARK,LONG ISLAND CITY,NY,,,,,irs_990pf
BROOKLYN DEFENDER SERVICES,BROOKLYN,NY,,,,,irs_990pf
GINA GIBNEY DANCE INC,NEW YORK,NY,,,,,irs_990pf
CREATIVE TIME,NEW YORK,NY,,,,,irs_990pf
VISUAL AIDS,NEW YORK,NY,,,,,irs_990pf
THE STUDIO MUSEUM IN HARLEM,NEW YORK,NY,,,,,irs_990pf
THE LAUNDROMAT PROJECT INC,NEW YORK,NY,,,,,irs_990pf
MORE ART,NEW YORK,NY,,,,,irs_990pf
NO LONGER EMPTY,NEW YORK,NY,,,,,irs_990pf
FRANKLIN FURNACE ARCHIVE INC,BROOKLYN,NY,,,,,irs_990pf
RECESS,NEW YORK,NY,,,,,irs_990pf
THEATRE OF THE OPPRESSED NYC,NEW YORK,NY,,,,,irs_990pf
TRIANGLE ARTS ASSOCIATION,BROOKLYN,NY,,,,,irs_990pf
BAAD BRONX ACADEMY OF ARTS AND DANCE,BRONX,NY,,,,,irs_990pf
RESIDENCY UNLIMITED,BROOKLYN,NY,,,,,irs_990pf
CCCADI,NEW YORK,NY,,,,,irs_990pf
A I R GALLERY,BROOKLYN,NY,,,,,irs_990pf
WORKING ARTISTS AND THE GREATER ECONOMY,BROOKLYN,NY,,,,,irs_990pf
PARTICIPANT INC,NEW YORK,NY,,,,,irs_990pf
SUGAR HILL CHILDREN S MUSEUM OF ART STORYTELLING,NEW YORK,NY,,,,,irs_990pf
LESLIE-LOHMAN MUSEUM OF GAY LESBIAN ART,NEW YORK,NY,,,,,irs_990pf
ART BEYOND SIGHT,NEW YORK,NY,,,,,irs_990pf
DANCE THEATRE ETCETERA,BROOKLYN,NY,,,,,irs_990pf
FRIENDS OF MATERIALS FOR THE ARTS,LONG ISLAND CITY,NY,,,,,irs_990pf
CENTER FOR URBAN PEDAGOGY INC,BROOKLYN,NY,,,,,irs_990pf
DANCING IN THE STREETS,BRONX,NY,,,,,irs_990pf
JACK ARTS INC,BROOKLYN,NY,,,,,irs_990pf
EL MUSEO DEL BARRIO,NEW YORK,NY,,,,,irs_990pf
NUYORICAN POETS CAFE,NEW YORK,NY,,,,,irs_990pf
ISSUE PROJECT ROOM,NEW YORK,NY,,,,,irs_990pf
LATSKY DANCE INC,NEW YORK,NY,,,,,irs_990pf
MUSEUM OF CHINESE IN AMERICA,NEW YORK,NY,,,,,irs_990pf
NEW YORK FOUNDATION FOR THE ARTS,BROOKLYN,NY,,,,,irs_990pf
NEW ART PUBLICATIONS INC,BROOKLYN,NY,,,,,irs_990pf
QUEENS THEATRE,FLUSHING,NY,,,,,irs_990pf
BROOKLYN PUBLIC LIBRARY,BROOKLYN,NY,,,,,irs_990pf
MOVEMENT RESEARCH,NEW YORK,NY,,,,,irs_990pf
VIBE THEATER EXPERIENCE,BROOKLYN,NY,,,,,irs_990pf
FRESHKILLS PARK ALLIANCE,NEW YORK,NY,,,,,irs_990pf
ANTHOLOGY FILM ARCHIVES,NEW YORK,NY,,,,,irs_990pf
INSTITUTE FOR NONPROFIT NEWS,CALABASAS,CA,,,,,irs_990pf
FRIENDS OF ALICE AUSTEN HOUSE,STATEN ISLAND,NY,,,,,irs_990pf
CATTICUS CORP,BERKELEY,CA,,,,,irs_990pf
FEMINIST PRESS,NEW YORK,NY,,,,,irs_990pf
CUE ART FOUNDATION,NEW YORK,NY,,,,,irs_990pf
NY ZEN CENTER FOR CONTEMPLATIVE CARE,NEW YORK,NY,,,,,irs_990pf
FIVEMYLES,BROOKLYN,NY,,,,,irs_990pf
PEPATIAN,BRONX,NY,,,,,irs_990pf
FOURTH ARTS BLOCK INC,NEW YORK,NY,,,,,irs_990pf
CULTURE PUSH INC,NEW YORK,NY,,,,,irs_990pf
CAVE CANEM FOUNDATION,BROOKLYN,NY,,,,,irs_990pf
WENDY S SUBWAY,BROOKLYN,NY,,,,,irs_990pf
NURTUREART,BROOKLYN,NY,,,,,irs_990pf
BRONX MUSEUM,BRONX,NY,,,,,irs_990pf
TANENBAUM CENTER FOR INTERRELIGIOUS UNDER,NEW YORK,NY,,,,,irs_990pf
SUNY NEW PALTZ FOUNDATION,NEW PALTZ,NY,,,,,irs_990pf
EAST STROUDSBURG UNIVERSITY,EAST STROUDSBURG,PA,,,,,irs_990pf
PENN STATE UNIVERSITY,UNIVERSITY PARK,PA,,,,,irs_990pf
SALVE REGINA UNIVERSITY,NEWPORT,RI,,,,,irs_990pf
JEFFERSON UNIVERSITY,PHILADELPHIA,PA,,,,,irs_990pf
LEBANON VALLEY COLLEGE,ANNVILLE,PA,,,,,irs_990pf
LASALLE UNIVERSITY,PHILADELPHIA,PA,,,,,irs_990pf
BUCKNELL UNIVERSITY,LEWISBURG,PA,,,,,irs_990pf
DUQUESNE UNIVERSITY,PITTSBURGH,PA,,,,,irs_990pf
DANA FARBER CANCER INSTITUTE,BROOKLINE,MA,,,,,irs_990pf
CARNEGIE HALL,NEW YORK,NY,,,,,irs_990pf
ANIMAL MEDICAL CENTER,NEW YORK,NY,,,,,irs_990pf
CATHOLIC - CHARITIES,PHILADELPHIA,PA,,,,,irs_990pf
THE JAMES C GIUFFRE MEDICAL CTR,PHILADELPHIA,PA,,,,,irs_990pf
KISKIMINETAS SPRINGS SCHOOL,SALTSBURG,PA,,,,,irs_990pf
LIBERATION PROGRAMS,NORWALK,CT,,,,,irs_990pf
COLBURN SCHOOL,LOS ANGELES,CA,,,,,irs_990pf
HARMONY PROJECT,LOS ANGELES,CA,,,,,irs_990pf
PULMONARY FIBROSIS FOUNDATION,CHICAGO,IL,,,,,irs_990pf
CHRISTIAN EATON,LAMPASAS,TX,,,,,irs_990pf
CARLY HALL,LAMPASAS,TX,,,,,irs_990pf
CALEB O CONNER,LAMPASAS,TX,,,,,irs_990pf
DIANNE HURST,LAMPASAS,TX,,,,,irs_990pf
KENZIE HUNT,LAMPASAS,TX,,,,,irs_990pf
MADISON SHELLY,LAMPASAS,TX,,,,,irs_990pf
MAX RAMSOUR,LAMPASAS,TX,,,,,irs_990pf
AMY FIGURSKI,LAMPASAS,TX,,,,,irs_990pf
KAMRI CORBIN,LAMPASAS,TX,,,,,irs_990pf
ERIC FLORES,LAMPASAS,TX,,,,,irs_990pf
WILSON KEELEY,LAMPASAS,TX,,,,,irs_990pf
DANNIE MCMILLAN,LAMPASAS,TX,,,,,irs_990pf
CALE SMITH,LAMPASAS,TX,,,,,irs_990pf
DONNE MCMILLAN,LAMPASAS,TX,,,,,irs_990pf
KIRSTIN JOHNSON,LAMPASAS,TX,,,,,irs_990pf
MAKENZIE GREEN,LAMPASAS,TX,,,,,irs_990pf
FIRST UNITED METHODIST CHURCH,LAMPASAS,TX,,,,,irs_990pf
DAVID DENIS,LAMPASAS,TX,,,,,irs_990pf
KEMPNER VFD,LAMPASAS,TX,,,,,irs_990pf
AURORA AREA HISTORICAL SO,AURORA,WV,,,,,irs_990pf
AURORA VFD,AURORA,WV,,,,,irs_990pf
BROOKSIDE CHURCH OF BRETH,AURORA,WV,,,,,irs_990pf
BLACKWATER MINISTERIAL AS,DAVIS,WV,,,,,irs_990pf
CORTLAND ACRES ASSOCIATIO,THOMAS,WV,,,,,irs_990pf
DAVIS VPL FIRE DEPT,DAVIS,WV,,,,,irs_990pf
FARMERS WILD LIFE CLUB,EGLON,WV,,,,,irs_990pf
FRIENDS TRU CANCER INC,KINGWOOD,WV,,,,,irs_990pf
FOUNDATION OF MON GENERAL HOSPITAL,MORGANTOWN,WV,,,,,irs_990pf
MAPLE SPRING CHURCH OF BRETHREN,EGLON,WV,,,,,irs_990pf
MOUNTAIN LAUREL LEARNING COOPER,DAVIS,WV,,,,,irs_990pf
MOUNTAIN HOSPICE,BELINGTON,WV,,,,,irs_990pf
MOUNTAINTOP PUBLIC LIBRARY,THOMAS,WV,,,,,irs_990pf
MT GROVE VOL FIRE DEPT,EGLON,WV,,,,,irs_990pf
OAK PARK CHURCH OF THE BRETHREN,OAKLAND,MD,,,,,irs_990pf
ST JOHNS LUTHERAN CHURCH,OAKLAND,MD,,,,,irs_990pf
ST PAULS LUTHERAN CHURCH,AURORA,WV,,,,,irs_990pf
ST THOMAS CATHOLIC CHURCH,THOMAS,WV,,,,,irs_990pf
THOMAS EDUCATION CENTER,THOMAS,WV,,,,,irs_990pf
THOMAS VOL FIRE DEPT,THOMAS,WV,,,,,irs_990pf
TUCKER CO VETERANS ASSOC,PARSONS,WV,,,,,irs_990pf
TWENTY TEN CORPORATION,THOMAS,WV,,,,,irs_990pf
UNION AMBULANCE SERVICE,AURORA,WV,,,,,irs_990pf
WVU UNIVERSITY FOUNDATION,MORGANTOWN,WV,,,,,irs_990pf
AURORA SCHOOLS,AURORA,WV,,,,,irs_990pf
AURORA PIONEERS 4-H,AURORA,WV,,,,,irs_990pf
CITY OF THOMAS,THOMAS,WV,,,,,irs_990pf
FRIENDS OF CORTLAND ACRES ASSOC,THOMAS,WV,,,,,irs_990pf
DAVIS THOMAS ELEMENTARY SCHOOL,THOMAS,WV,,,,,irs_990pf
EGLOAN MOUNTAINEER ASSOC,EGLON,WV,,,,,irs_990pf
PRESTON CO 4-H,EGLON,WV,,,,,irs_990pf
TERRA ALTA FOOD PANTRY,YERRA ALTA,WV,,,,,irs_990pf
TOWN OF DAVIS,DAVIS,WV,,,,,irs_990pf
TUCKER CO HIGH SCHOOL,THOMAS,WV,,,,,irs_990pf
TUCKER CO 4-H LEADERSHIP,PARSONS,WV,,,,,irs_990pf
CITY OF AMORY MS,AMORY,MS,,,,,irs_990pf
VIZCAYANS,Miami,FL,,,,,irs_990pf
FAIRCHILD TROPICAL GARDENS,Coral Gables,FL,,,,,irs_990pf
CHAPMAN PARTNERSHIP,Miami,FL,,,,,irs_990pf
SOUTH FLORIDA PBS,Miami,FL,,,,,irs_990pf
